project_id,git_url,repo_name,owner_repo,repo_path,size,Name,Bytes,CodeBytes,Lines,Code,Comment,Blank,Complexity,Count,WeightedComplexity,Files
4434664,https://api.github.com/repos/bonitasoft/bonita-studio,bonita-studio,bonitasoft/bonita-studio,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bonitasoft_bonita-studio.tar.gz,large,Java,39726901,0,1078480,563024,402660,112796,0,5220,0,[]
44513793,https://api.github.com/repos/vmware/admiral,admiral,vmware/admiral,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/vmware_admiral.tar.gz,large,Java,11324179,0,268728,192319,34228,42181,0,1527,0,[]
44561402,https://api.github.com/repos/dhis2/dhis2-core,dhis2-core,dhis2/dhis2-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/dhis2_dhis2-core.tar.gz,large,Java,22218130,0,585584,341906,149449,94229,0,3594,0,[]
4469,https://api.github.com/repos/plutext/docx4j,docx4j,plutext/docx4j,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/plutext_docx4j.tar.gz,large,Java,24402808,0,802130,320312,389951,91867,0,3861,0,[]
4469056,https://api.github.com/repos/estatio/estatio,estatio,estatio/estatio,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/estatio_estatio.tar.gz,large,Java,9434223,0,259085,177047,31089,50949,0,2563,0,[]
45216693,https://api.github.com/repos/SpartanRefactoring/spartanizer,spartanizer,SpartanRefactoring/spartanizer,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SpartanRefactoring_spartanizer.tar.gz,large,Java,5725094,0,156636,124909,19975,11752,0,1891,0,[]
45281943,https://api.github.com/repos/yahoo/pulsar,pulsar,yahoo/pulsar,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/yahoo_pulsar.tar.gz,large,Java,19850151,0,482163,335683,83987,62493,0,2271,0,[]
45297,https://api.github.com/repos/apache/kafka,kafka,apache/kafka,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_kafka.tar.gz,large,Java,21600408,0,492564,330926,97826,63812,0,2505,0,[]
4534,https://api.github.com/repos/apache/poi,poi,apache/poi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_poi.tar.gz,large,Java,25039398,0,688327,407608,192618,88101,0,3592,0,[]
4627926,https://api.github.com/repos/alibaba/mdrill,mdrill,alibaba/mdrill,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/alibaba_mdrill.tar.gz,large,Java,47233577,0,1467427,786747,499564,181116,0,5078,0,[]
4636539,https://api.github.com/repos/protegeproject/webprotege,webprotege,protegeproject/webprotege,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/protegeproject_webprotege.tar.gz,large,Java,8139278,0,240470,170252,24886,45332,0,3511,0,[]
46933571,https://api.github.com/repos/Repast/repast.simphony,repast.simphony,Repast/repast.simphony,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Repast_repast.simphony.tar.gz,large,Java,10156160,0,323558,199371,77595,46592,0,2456,0,[]
4695527,https://api.github.com/repos/owlcs/owlapi,owlapi,owlcs/owlapi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/owlcs_owlapi.tar.gz,large,Java,11381012,0,249882,157930,68415,23537,0,1849,0,[]
471496,https://api.github.com/repos/eclipse/emf,emf,eclipse/emf,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_emf.tar.gz,large,Java,36521068,0,1151145,670699,353180,127266,0,3163,0,[]
4717754,https://api.github.com/repos/patilswapnilv/TerminalIDE,TerminalIDE,patilswapnilv/TerminalIDE,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/patilswapnilv_TerminalIDE.tar.gz,large,Java,11851887,0,337204,182365,111970,42869,0,1507,0,[]
4730070,https://api.github.com/repos/jaeksoft/opensearchserver,opensearchserver,jaeksoft/opensearchserver,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jaeksoft_opensearchserver.tar.gz,large,Java,4656728,0,153931,103260,30454,20217,0,1112,0,[]
4736855,https://api.github.com/repos/fixteam/fixflow,fixflow,fixteam/fixflow,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/fixteam_fixflow.tar.gz,large,Java,7524676,0,223534,88847,106617,28070,0,1167,0,[]
4743988,https://api.github.com/repos/apache/logging-log4j2,logging-log4j2,apache/logging-log4j2,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_logging-log4j2.tar.gz,large,Java,10940274,0,281466,165085,84121,32260,0,2228,0,[]
47523183,https://api.github.com/repos/rubenlagus/TelegramApi,TelegramApi,rubenlagus/TelegramApi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/rubenlagus_TelegramApi.tar.gz,large,Java,2393726,0,85497,53769,18913,12815,0,1051,0,[]
4757322,https://api.github.com/repos/Xenoage/Zong,Zong,Xenoage/Zong,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Xenoage_Zong.tar.gz,large,Java,2407791,0,80148,50446,17441,12261,0,1160,0,[]
4765,https://api.github.com/repos/bigbluebutton/bigbluebutton,bigbluebutton,bigbluebutton/bigbluebutton,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bigbluebutton_bigbluebutton.tar.gz,large,Java,5475181,0,151314,94689,35412,21213,0,1168,0,[]
47817402,https://api.github.com/repos/cezarykluczynski/stapi,stapi,cezarykluczynski/stapi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cezarykluczynski_stapi.tar.gz,large,Java,3251784,0,83192,64290,41,18861,0,1980,0,[]
4794370,https://api.github.com/repos/SpringSource/spring-boot,spring-boot,SpringSource/spring-boot,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SpringSource_spring-boot.tar.gz,large,Java,17505193,0,505284,291853,136795,76636,0,5163,0,[]
47945,https://api.github.com/repos/apache/wicket,wicket,apache/wicket,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_wicket.tar.gz,large,Java,12250410,0,422441,216693,160093,45655,0,3260,0,[]
48024,https://api.github.com/repos/xwiki/xwiki-commons,xwiki-commons,xwiki/xwiki-commons,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/xwiki_xwiki-commons.tar.gz,large,Java,6849994,0,184265,96944,65062,22259,0,1539,0,[]
4819,https://api.github.com/repos/alkacon/opencms-core,opencms-core,alkacon/opencms-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/alkacon_opencms-core.tar.gz,large,Java,40885689,0,1142895,543555,432993,166347,0,3992,0,[]
482639,https://api.github.com/repos/eclipse/acceleo,acceleo,eclipse/acceleo,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_acceleo.tar.gz,large,Java,10595129,0,307913,160213,118854,28846,0,1285,0,[]
482886,https://api.github.com/repos/hypercube1024/firefly,firefly,hypercube1024/firefly,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hypercube1024_firefly.tar.gz,large,Java,4732427,0,138811,98435,19365,21011,0,1306,0,[]
48622861,https://api.github.com/repos/google/nomulus,nomulus,google/nomulus,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/google_nomulus.tar.gz,large,Java,9967836,0,253046,176638,48658,27750,0,1748,0,[]
48710735,https://api.github.com/repos/zanata/zanata-platform,zanata-platform,zanata/zanata-platform,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/zanata_zanata-platform.tar.gz,large,Java,10686186,0,289677,197637,56383,35657,0,2320,0,[]
487512,https://api.github.com/repos/jersey/jersey-1.x,jersey-1.x,jersey/jersey-1.x,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jersey_jersey-1.x.tar.gz,large,Java,12486119,0,331290,161952,130315,39023,0,2255,0,[]
4914660,https://api.github.com/repos/hltfbk/Excitement-Open-Platform,Excitement-Open-Platform,hltfbk/Excitement-Open-Platform,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hltfbk_Excitement-Open-Platform.tar.gz,large,Java,8625960,0,258445,157581,61331,39533,0,2187,0,[]
4926644,https://api.github.com/repos/GeoscienceAustralia/earthsci,earthsci,GeoscienceAustralia/earthsci,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/GeoscienceAustralia_earthsci.tar.gz,large,Java,5992555,0,202139,128081,51235,22823,0,1327,0,[]
4931722,https://api.github.com/repos/apache/incubator-apex-malhar,Malhar,apache/incubator-apex-malhar,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_incubator-apex-malhar.tar.gz,large,Java,9862118,0,307387,184523,84034,38830,0,2024,0,[]
4952328,https://api.github.com/repos/spring-projects/spring-xd,spring-xd,spring-projects/spring-xd,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/spring-projects_spring-xd.tar.gz,large,Java,5453509,0,165890,94231,46151,25508,0,1546,0,[]
4956533,https://api.github.com/repos/WeTheInternet/collide,collide,WeTheInternet/collide,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/WeTheInternet_collide.tar.gz,large,Java,6908238,0,212172,131788,47500,32884,0,1143,0,[]
4983256,https://api.github.com/repos/shakalaca/learning_gradle_android,learning_gradle_android,shakalaca/learning_gradle_android,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/shakalaca_learning_gradle_android.tar.gz,large,Java,15612897,0,425851,252435,117633,55783,0,1423,0,[]
4998295,https://api.github.com/repos/CrazyPants/EnderIO,EnderIO,CrazyPants/EnderIO,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/CrazyPants_EnderIO.tar.gz,large,Java,6665984,0,193520,152279,8162,33079,0,1772,0,[]
5001475,https://api.github.com/repos/smaccm/smaccm,smaccm,smaccm/smaccm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/smaccm_smaccm.tar.gz,large,Java,13165346,0,415243,257483,85161,72599,0,1037,0,[]
5005,https://api.github.com/repos/todoroo/astrid,astrid,todoroo/astrid,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/todoroo_astrid.tar.gz,large,Java,8119163,0,225635,148079,44997,32559,0,1259,0,[]
5067001,https://api.github.com/repos/protegeproject/protege,protege,protegeproject/protege,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/protegeproject_protege.tar.gz,large,Java,4276645,0,131399,86173,18396,26830,0,1476,0,[]
50975,https://api.github.com/repos/nifty-gui/nifty-gui,nifty-gui,nifty-gui/nifty-gui,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/nifty-gui_nifty-gui.tar.gz,large,Java,4508599,0,146167,98147,29447,18573,0,1261,0,[]
5132203,https://api.github.com/repos/DiegoCatalano/Catalano-Framework,Catalano-Framework,DiegoCatalano/Catalano-Framework,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/DiegoCatalano_Catalano-Framework.tar.gz,large,Java,6758826,0,190418,104558,62478,23382,0,1007,0,[]
51345789,https://api.github.com/repos/prowide/prowide-core,prowide-core,prowide/prowide-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/prowide_prowide-core.tar.gz,large,Java,21215939,0,678125,308512,311414,58199,0,1297,0,[]
520132,https://api.github.com/repos/Bukkit/mc-dev,mc-dev,Bukkit/mc-dev,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Bukkit_mc-dev.tar.gz,large,Java,3788409,0,114620,91203,0,23417,0,1280,0,[]
5215147,https://api.github.com/repos/checkstyle/checkstyle,checkstyle,checkstyle/checkstyle,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/checkstyle_checkstyle.tar.gz,large,Java,13447485,0,329578,219671,76707,33200,0,2318,0,[]
522499,https://api.github.com/repos/willuhn/hbci4java,hbci4java,willuhn/hbci4java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/willuhn_hbci4java.tar.gz,large,Java,4841317,0,150009,68343,62776,18890,0,1157,0,[]
52297059,https://api.github.com/repos/apache/geode,geode,apache/geode,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_geode.tar.gz,large,Java,71775484,0,1947624,1313448,368733,265443,0,8437,0,[]
5267355,https://api.github.com/repos/alibaba/jstorm,jstorm,alibaba/jstorm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/alibaba_jstorm.tar.gz,large,Java,10741640,0,301713,208685,49925,43103,0,1619,0,[]
5297,https://api.github.com/repos/intermine/intermine,intermine,intermine/intermine,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/intermine_intermine.tar.gz,large,Java,12241606,0,323179,207638,80813,34728,0,1809,0,[]
53570059,https://api.github.com/repos/apache/eagle,eagle,apache/eagle,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_eagle.tar.gz,large,Java,7157892,0,177537,116222,39484,21831,0,1801,0,[]
5362,https://api.github.com/repos/encog/encog-java-core,encog-java-core,encog/encog-java-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/encog_encog-java-core.tar.gz,large,Java,4533662,0,167865,75851,71600,20414,0,1236,0,[]
5396264,https://api.github.com/repos/knime-ip/knip,knip,knime-ip/knip,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/knime-ip_knip.tar.gz,large,Java,7474960,0,196769,94409,76816,25544,0,1001,0,[]
5404409,https://api.github.com/repos/openhab/openhab,openhab,openhab/openhab,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/openhab_openhab.tar.gz,large,Java,25313862,0,740383,379668,279953,80762,0,3685,0,[]
54415968,https://api.github.com/repos/apache/polygene-java,polygene-java,apache/polygene-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_polygene-java.tar.gz,large,Java,9497006,0,264333,161819,75248,27266,0,2795,0,[]
54428048,https://api.github.com/repos/batfish/batfish,batfish,batfish/batfish,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/batfish_batfish.tar.gz,large,Java,19761348,0,552546,447053,35859,69634,0,4045,0,[]
54465517,https://api.github.com/repos/kohsuke/jenkins,jenkins,kohsuke/jenkins,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/kohsuke_jenkins.tar.gz,large,Java,9824205,0,259273,152408,76614,30251,0,1557,0,[]
54702,https://api.github.com/repos/xXKeyleXx/MyPet,MyPet,xXKeyleXx/MyPet,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/xXKeyleXx_MyPet.tar.gz,large,Java,7997766,0,211319,148646,37733,24940,0,1724,0,[]
55029748,https://api.github.com/repos/openhab/openhab1-addons,openhab1-addons,openhab/openhab1-addons,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/openhab_openhab1-addons.tar.gz,large,Java,25313862,0,740383,379668,279953,80762,0,3685,0,[]
5516,https://api.github.com/repos/geoserver/geoserver,geoserver,geoserver/geoserver,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/geoserver_geoserver.tar.gz,large,Java,39445634,0,1014451,730762,149931,133758,0,6513,0,[]
5543,https://api.github.com/repos/restlet/restlet-framework-java,restlet-framework-java,restlet/restlet-framework-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/restlet_restlet-framework-java.tar.gz,large,Java,10590879,0,322484,149036,136003,37445,0,1956,0,[]
5562,https://api.github.com/repos/sleuthkit/autopsy,autopsy,sleuthkit/autopsy,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/sleuthkit_autopsy.tar.gz,large,Java,15582778,0,369728,228447,102625,38656,0,1487,0,[]
55688056,https://api.github.com/repos/zsmartsystems/com.zsmartsystems.zigbee,com.zsmartsystems.zigbee,zsmartsystems/com.zsmartsystems.zigbee,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/zsmartsystems_com.zsmartsystems.zigbee.tar.gz,large,Java,12998218,0,322164,133993,153894,34277,0,1839,0,[]
55958139,https://api.github.com/repos/OvercastNetwork/ProjectAres,ProjectAres,OvercastNetwork/ProjectAres,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/OvercastNetwork_ProjectAres.tar.gz,large,Java,5114993,0,147785,111616,10913,25256,0,2056,0,[]
5613772,https://api.github.com/repos/pentaho/pentaho-kettle,pentaho-kettle,pentaho/pentaho-kettle,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/pentaho_pentaho-kettle.tar.gz,large,Java,44298112,0,1204207,811088,228546,164573,0,4610,0,[]
5620362,https://api.github.com/repos/FenixEdu/fenix,fenix,FenixEdu/fenix,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/FenixEdu_fenix.tar.gz,large,Java,18220294,0,450330,301385,71863,77082,0,3448,0,[]
5627162,https://api.github.com/repos/mplushnikov/lombok-intellij-plugin,lombok-intellij-plugin,mplushnikov/lombok-intellij-plugin,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mplushnikov_lombok-intellij-plugin.tar.gz,large,Java,2062677,0,65342,52741,1631,10970,0,1475,0,[]
56297701,https://api.github.com/repos/b2ihealthcare/snow-owl,snow-owl,b2ihealthcare/snow-owl,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/b2ihealthcare_snow-owl.tar.gz,large,Java,12785278,0,370079,211284,99946,58849,0,2365,0,[]
5636053,https://api.github.com/repos/seasarorg/seasar2,seasar2,seasarorg/seasar2,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/seasarorg_seasar2.tar.gz,large,Java,10719664,0,329249,158340,134133,36776,0,2611,0,[]
56433328,https://api.github.com/repos/onlyliuxin/coding2017,coding2017,onlyliuxin/coding2017,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/onlyliuxin_coding2017.tar.gz,large,Java,2422320,0,100379,66810,13026,20543,0,2828,0,[]
56447,https://api.github.com/repos/cwi-swat/rascal,rascal,cwi-swat/rascal,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cwi-swat_rascal.tar.gz,large,Java,7377156,0,166841,121340,15536,29965,0,837,0,[]
56538,https://api.github.com/repos/dana-i2cat/opennaas,opennaas,dana-i2cat/opennaas,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/dana-i2cat_opennaas.tar.gz,large,Java,10691795,0,299668,141156,111697,46815,0,2242,0,[]
56786447,https://api.github.com/repos/KyloIO/kylo,kylo,KyloIO/kylo,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/KyloIO_kylo.tar.gz,large,Java,14163560,0,385827,223258,101427,61142,0,2845,0,[]
5682027,https://api.github.com/repos/jmpessoa/lazandroidmodulewizard,lazandroidmodulewizard,jmpessoa/lazandroidmodulewizard,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jmpessoa_lazandroidmodulewizard.tar.gz,large,Java,29198048,0,857118,615948,106872,134298,0,1702,0,[]
56900,https://api.github.com/repos/anathema/anathema,anathema,anathema/anathema,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/anathema_anathema.tar.gz,large,Java,3424801,0,102397,83184,373,18840,0,2810,0,[]
5692,https://api.github.com/repos/SpringSource/spring-framework,spring-framework,SpringSource/spring-framework,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SpringSource_spring-framework.tar.gz,large,Java,41040460,0,1175540,661530,338523,175487,0,7208,0,[]
5710542,https://api.github.com/repos/IanDarwin/javasrc,javasrc,IanDarwin/javasrc,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/IanDarwin_javasrc.tar.gz,large,Java,2027544,0,74182,49398,14311,10473,0,1444,0,[]
57129608,https://api.github.com/repos/attdevsupport/VideoOptimzer,VideoOptimzer,attdevsupport/VideoOptimzer,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/attdevsupport_VideoOptimzer.tar.gz,large,Java,6520444,0,193087,127707,40642,24738,0,1143,0,[]
5735577,https://api.github.com/repos/umple/umple,Umple,umple/umple,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/umple_umple.tar.gz,large,Java,30027616,0,976446,570029,283501,122916,0,3892,0,[]
574,https://api.github.com/repos/projectwonder/wonder,wonder,projectwonder/wonder,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/projectwonder_wonder.tar.gz,large,Java,17249759,0,479196,312091,104543,62562,0,3492,0,[]
57695983,https://api.github.com/repos/ballerinalang/ballerina,ballerina,ballerinalang/ballerina,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ballerinalang_ballerina.tar.gz,large,Java,26614717,0,644330,432905,136238,75187,0,4525,0,[]
5769828,https://api.github.com/repos/stratosphere/stratosphere,stratosphere,stratosphere/stratosphere,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/stratosphere_stratosphere.tar.gz,large,Java,9981558,0,278369,158868,72422,47079,0,1678,0,[]
5791544,https://api.github.com/repos/overturetool/overture,overture,overturetool/overture,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/overturetool_overture.tar.gz,large,Java,8618628,0,315678,214078,54064,47536,0,2082,0,[]
5802363,https://api.github.com/repos/konsoletyper/teavm,teavm,konsoletyper/teavm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/konsoletyper_teavm.tar.gz,large,Java,10865366,0,310560,222717,52604,35239,0,2462,0,[]
5817678,https://api.github.com/repos/CESNET/perun,perun,CESNET/perun,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/CESNET_perun.tar.gz,large,Java,16485824,0,460024,270587,114814,74623,0,2134,0,[]
5885792,https://api.github.com/repos/shihyu/DesignPatternExample,DesignPatternExample,shihyu/DesignPatternExample,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/shihyu_DesignPatternExample.tar.gz,large,Java,2299298,0,88034,58049,18976,11009,0,3591,0,[]
5906308,https://api.github.com/repos/bbossgroups/bboss,bboss,bbossgroups/bboss,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bbossgroups_bboss.tar.gz,large,Java,19886087,0,607470,322881,214710,69879,0,2555,0,[]
5915617,https://api.github.com/repos/imtiger/Tomcat,Tomcat,imtiger/Tomcat,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/imtiger_Tomcat.tar.gz,large,Java,28223589,0,831304,451100,257957,122247,0,3166,0,[]
59389066,https://api.github.com/repos/capitalone/Hydrograph,Hydrograph,capitalone/Hydrograph,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/capitalone_Hydrograph.tar.gz,large,Java,10682679,0,310931,167476,104149,39306,0,2336,0,[]
59442215,https://api.github.com/repos/avedensky/JavaRushTasks,JavaRushTasks,avedensky/JavaRushTasks,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/avedensky_JavaRushTasks.tar.gz,large,Java,1315486,0,40722,24199,9196,7327,0,1028,0,[]
59545249,https://api.github.com/repos/knime/knime-core,knime-core,knime/knime-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/knime_knime-core.tar.gz,large,Java,14712608,0,362260,169669,160829,31762,0,1594,0,[]
59571631,https://api.github.com/repos/CogComp/cogcomp-nlp,cogcomp-nlp,CogComp/cogcomp-nlp,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/CogComp_cogcomp-nlp.tar.gz,large,Java,10541272,0,246410,181819,37613,26978,0,1222,0,[]
59573623,https://api.github.com/repos/kiegroup/drools-wb,drools-wb,kiegroup/drools-wb,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/kiegroup_drools-wb.tar.gz,large,Java,10893810,0,265699,187425,37231,41043,0,1931,0,[]
59745598,https://api.github.com/repos/kiegroup/appformer,appformer,kiegroup/appformer,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/kiegroup_appformer.tar.gz,large,Java,21847370,0,589356,396810,101465,91081,0,5226,0,[]
6003535,https://api.github.com/repos/cloudfoundry/cf-java-client,cf-java-client,cloudfoundry/cf-java-client,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cloudfoundry_cf-java-client.tar.gz,large,Java,6655266,0,177903,103163,52228,22512,0,2257,0,[]
6063204,https://api.github.com/repos/ripple/ripple-lib-java,ripple-lib-java,ripple/ripple-lib-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ripple_ripple-lib-java.tar.gz,large,Java,9694858,0,311277,221020,48653,41604,0,1913,0,[]
613,https://api.github.com/repos/MovingBlocks/Terasology,Terasology,MovingBlocks/Terasology,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/MovingBlocks_Terasology.tar.gz,large,Java,10255548,0,281464,176536,70140,34788,0,2381,0,[]
61570,https://api.github.com/repos/CSEMike/OneSwarm,OneSwarm,CSEMike/OneSwarm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/CSEMike_OneSwarm.tar.gz,large,Java,20106918,0,708680,437661,130782,140237,0,3442,0,[]
62036,https://api.github.com/repos/jop-devel/jop,jop,jop-devel/jop,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jop-devel_jop.tar.gz,large,Java,19179021,0,609511,275767,262677,71067,0,3031,0,[]
62373,https://api.github.com/repos/ceylon/ceylon-compiler,ceylon-compiler,ceylon/ceylon-compiler,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ceylon_ceylon-compiler.tar.gz,large,Java,18218283,0,475258,265466,161971,47821,0,4228,0,[]
6260617,https://api.github.com/repos/facebook/presto,presto,facebook/presto,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/facebook_presto.tar.gz,large,Java,40025544,0,994700,763258,109827,121615,0,6298,0,[]
62758155,https://api.github.com/repos/beehive-lab/Maxine-VM,Maxine-VM,beehive-lab/Maxine-VM,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/beehive-lab_Maxine-VM.tar.gz,large,Java,39062967,0,972948,566037,307601,99310,0,3949,0,[]
633551,https://api.github.com/repos/apache/stanbol,stanbol,apache/stanbol,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_stanbol.tar.gz,large,Java,11485284,0,274209,161198,88573,24438,0,1661,0,[]
63450523,https://api.github.com/repos/oracle/visualvm,visualvm,oracle/visualvm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/oracle_visualvm.tar.gz,large,Java,19838585,0,496144,301662,117423,77059,0,2413,0,[]
63535667,https://api.github.com/repos/ForgeRock/opendj-community-edition,opendj-community-edition,ForgeRock/opendj-community-edition,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ForgeRock_opendj-community-edition.tar.gz,large,Java,32587286,0,1068386,619514,312314,136558,0,2416,0,[]
