project_id,git_url,repo_name,owner_repo,repo_path,size_mb
162414,https://api.github.com/repos/Enough-Software/j2mepolish,j2mepolish,Enough-Software/j2mepolish,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Enough-Software_j2mepolish.tar.gz,190.442
162679,https://api.github.com/repos/apache/bookkeeper,bookkeeper,apache/bookkeeper,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_bookkeeper.tar.gz,75.0595
1630221,https://api.github.com/repos/apache/odftoolkit,odftoolkit,apache/odftoolkit,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_odftoolkit.tar.gz,80.6333
16306424,https://api.github.com/repos/enonic/xp,xp,enonic/xp,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/enonic_xp.tar.gz,321.163
163875,https://api.github.com/repos/apache/tomcat,tomcat,apache/tomcat,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_tomcat.tar.gz,143.533
16416,https://api.github.com/repos/gephi/gephi,gephi,gephi/gephi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/gephi_gephi.tar.gz,520.271
16459586,https://api.github.com/repos/chrismattmann/imagecat,imagecat,chrismattmann/imagecat,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/chrismattmann_imagecat.tar.gz,498.334
16513672,https://api.github.com/repos/lytico/db4o,db4o,lytico/db4o,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/lytico_db4o.tar.gz,390.491
16562333,https://api.github.com/repos/linkedin/gobblin,gobblin,linkedin/gobblin,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/linkedin_gobblin.tar.gz,151.091
16719,https://api.github.com/repos/BaseXdb/basex,basex,BaseXdb/basex,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/BaseXdb_basex.tar.gz,127.177
16783294,https://api.github.com/repos/openimaj/openimaj,openimaj,openimaj/openimaj,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/openimaj_openimaj.tar.gz,896.068
16798005,https://api.github.com/repos/xcesco/kripton,Kripton,xcesco/kripton,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/xcesco_kripton.tar.gz,61.0695
16948,https://api.github.com/repos/BroadleafCommerce/BroadleafCommerce,BroadleafCommerce,BroadleafCommerce/BroadleafCommerce,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/BroadleafCommerce_BroadleafCommerce.tar.gz,306.749
17032,https://api.github.com/repos/Silverpeas/Silverpeas-Core,Silverpeas-Core,Silverpeas/Silverpeas-Core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Silverpeas_Silverpeas-Core.tar.gz,274.255
17046624,https://api.github.com/repos/kaazing/gateway,gateway,kaazing/gateway,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/kaazing_gateway.tar.gz,47.1837
17050816,https://api.github.com/repos/elki-project/elki,elki,elki-project/elki,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/elki-project_elki.tar.gz,76.419
170988,https://api.github.com/repos/hibernate/hibernate-search,hibernate-search,hibernate/hibernate-search,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hibernate_hibernate-search.tar.gz,102.224
172787,https://api.github.com/repos/ParanoidAndroid/android_frameworks_base,android_frameworks_base,ParanoidAndroid/android_frameworks_base,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ParanoidAndroid_android_frameworks_base.tar.gz,1993.46
173074,https://api.github.com/repos/apache/jackrabbit-oak,jackrabbit-oak,apache/jackrabbit-oak,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_jackrabbit-oak.tar.gz,138.948
17423,https://api.github.com/repos/liferay/liferay-ide,liferay-ide,liferay/liferay-ide,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/liferay_liferay-ide.tar.gz,339.194
175840,https://api.github.com/repos/nuvolabase/orientdb,OrientDB,nuvolabase/orientdb,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/nuvolabase_orientdb.tar.gz,287.516
17587292,https://api.github.com/repos/DSheirer/sdrtrunk,sdrtrunk,DSheirer/sdrtrunk,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/DSheirer_sdrtrunk.tar.gz,34.5823
17623601,https://api.github.com/repos/epam/Wilma,Wilma,epam/Wilma,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/epam_Wilma.tar.gz,24.3517
17627288,https://api.github.com/repos/milg0/onvif-java-lib,onvif-java-lib,milg0/onvif-java-lib,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/milg0_onvif-java-lib.tar.gz,50.969
17666331,https://api.github.com/repos/intuit/Tank,tank,intuit/Tank,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/intuit_Tank.tar.gz,90.5918
17678211,https://api.github.com/repos/ow2-proactive/scheduling,scheduling,ow2-proactive/scheduling,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ow2-proactive_scheduling.tar.gz,99.0637
17690418,https://api.github.com/repos/billchen198318/bamboobsc,bamboobsc,billchen198318/bamboobsc,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/billchen198318_bamboobsc.tar.gz,1179.98
177326,https://api.github.com/repos/libgdx/libgdx,libgdx,libgdx/libgdx,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/libgdx_libgdx.tar.gz,1228.8
17882456,https://api.github.com/repos/mzmine/mzmine2,mzmine2,mzmine/mzmine2,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mzmine_mzmine2.tar.gz,506.612
17899114,https://api.github.com/repos/bazelbuild/bazel,bazel,bazelbuild/bazel,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bazelbuild_bazel.tar.gz,817.795
17956480,https://api.github.com/repos/jaytaylor/sql-layer,sql-layer,jaytaylor/sql-layer,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jaytaylor_sql-layer.tar.gz,160.283
18024724,https://api.github.com/repos/codenameone/CodenameOne,CodenameOne,codenameone/CodenameOne,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/codenameone_CodenameOne.tar.gz,293.147
1803672,https://api.github.com/repos/mulesoft/mule,mule,mulesoft/mule,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mulesoft_mule.tar.gz,293.474
18038841,https://api.github.com/repos/hopshadoop/hops,hops,hopshadoop/hops,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hopshadoop_hops.tar.gz,278.418
18106611,https://api.github.com/repos/czyzby/gdx-lml,gdx-lml,czyzby/gdx-lml,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/czyzby_gdx-lml.tar.gz,84.3263
1816542,https://api.github.com/repos/apache/isis,isis,apache/isis,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_isis.tar.gz,412.148
18329059,https://api.github.com/repos/xmindltd/xmind,xmind,xmindltd/xmind,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/xmindltd_xmind.tar.gz,101.341
18334010,https://api.github.com/repos/codehaus-cargo/cargo,cargo,codehaus-cargo/cargo,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/codehaus-cargo_cargo.tar.gz,33.8677
18353,https://api.github.com/repos/aptana/Pydev,Pydev,aptana/Pydev,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/aptana_Pydev.tar.gz,88.2995
183726,https://api.github.com/repos/hibernate/hibernate-validator,hibernate-validator,hibernate/hibernate-validator,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hibernate_hibernate-validator.tar.gz,39.3903
18382463,https://api.github.com/repos/jsettlers/settlers-remake,settlers-remake,jsettlers/settlers-remake,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jsettlers_settlers-remake.tar.gz,573.535
18441620,https://api.github.com/repos/google/gdata-java-client,gdata-java-client,google/gdata-java-client,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/google_gdata-java-client.tar.gz,63.2288
18489,https://api.github.com/repos/apache/maven-plugins,maven-plugins,apache/maven-plugins,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_maven-plugins.tar.gz,85.9812
18502283,https://api.github.com/repos/baidubce/bce-sdk-java,bce-sdk-java,baidubce/bce-sdk-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/baidubce_bce-sdk-java.tar.gz,6.86764
18535780,https://api.github.com/repos/broadinstitute/gatk,hellbender,broadinstitute/gatk,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/broadinstitute_gatk.tar.gz,598.002
185583,https://api.github.com/repos/apache/pdfbox,pdfbox,apache/pdfbox,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_pdfbox.tar.gz,124.105
185592,https://api.github.com/repos/apache/jmeter,jmeter,apache/jmeter,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_jmeter.tar.gz,126.498
1857516,https://api.github.com/repos/keepcalm/BukkitForge,BukkitForge,keepcalm/BukkitForge,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/keepcalm_BukkitForge.tar.gz,103.484
18614420,https://api.github.com/repos/isomorphic-software/smartgwt,smartgwt,isomorphic-software/smartgwt,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/isomorphic-software_smartgwt.tar.gz,156.463
18670862,https://api.github.com/repos/cincheo/jsweet,jsweet,cincheo/jsweet,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/cincheo_jsweet.tar.gz,17.7732
18677284,https://api.github.com/repos/SpongePowered/SpongeCommon,SpongeCommon,SpongePowered/SpongeCommon,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SpongePowered_SpongeCommon.tar.gz,55.7546
18688910,https://api.github.com/repos/hurricup/Perl5-IDEA,Perl5-IDEA,hurricup/Perl5-IDEA,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hurricup_Perl5-IDEA.tar.gz,220.614
187172,https://api.github.com/repos/ControlSystemStudio/cs-studio,cs-studio,ControlSystemStudio/cs-studio,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ControlSystemStudio_cs-studio.tar.gz,879.162
1881912,https://api.github.com/repos/bozimmerman/CoffeeMud,CoffeeMud,bozimmerman/CoffeeMud,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bozimmerman_CoffeeMud.tar.gz,227.433
18819777,https://api.github.com/repos/egovernments/eGov,eGov,egovernments/eGov,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/egovernments_eGov.tar.gz,473.687
18856552,https://api.github.com/repos/apache/groovy,incubator-groovy,apache/groovy,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_groovy.tar.gz,214.461
1885970,https://api.github.com/repos/AntonKast/LightZone,LightZone,AntonKast/LightZone,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/AntonKast_LightZone.tar.gz,120.88
18871320,https://api.github.com/repos/wildfly-swarm/wildfly-swarm,wildfly-swarm,wildfly-swarm/wildfly-swarm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/wildfly-swarm_wildfly-swarm.tar.gz,31.0337
188937,https://api.github.com/repos/vogella/vogella,vogella,vogella/vogella,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/vogella_vogella.tar.gz,723.074
19002843,https://api.github.com/repos/vmware/lightwave,lightwave,vmware/lightwave,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/vmware_lightwave.tar.gz,170.423
19049014,https://api.github.com/repos/apache/incubator-asterixdb,incubator-asterixdb,apache/incubator-asterixdb,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_incubator-asterixdb.tar.gz,850.643
19079357,https://api.github.com/repos/P2Pvalue/swellrt,swellrt,P2Pvalue/swellrt,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/P2Pvalue_swellrt.tar.gz,248.631
1920336,https://api.github.com/repos/OpenNTF/SocialSDK,SocialSDK,OpenNTF/SocialSDK,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/OpenNTF_SocialSDK.tar.gz,185.049
19224064,https://api.github.com/repos/Yakindu/statecharts,statecharts,Yakindu/statecharts,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Yakindu_statecharts.tar.gz,191.696
19263230,https://api.github.com/repos/beast-dev/beast-mcmc,beast-mcmc,beast-dev/beast-mcmc,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/beast-dev_beast-mcmc.tar.gz,211.516
19424161,https://api.github.com/repos/apache/activemq-artemis,activemq-artemis,apache/activemq-artemis,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_activemq-artemis.tar.gz,113.111
19459930,https://api.github.com/repos/apache/incubator-geode,incubator-geode,apache/incubator-geode,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_incubator-geode.tar.gz,279.688
19481087,https://api.github.com/repos/Microsoft/vsminecraft,vsminecraft,Microsoft/vsminecraft,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Microsoft_vsminecraft.tar.gz,91.0916
19496137,https://api.github.com/repos/GlowstonePlusPlus/GlowstonePlusPlus,GlowstonePlusPlus,GlowstonePlusPlus/GlowstonePlusPlus,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/GlowstonePlusPlus_GlowstonePlusPlus.tar.gz,19.4076
1958216,https://api.github.com/repos/apache/jena,jena,apache/jena,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_jena.tar.gz,474.858
19585964,https://api.github.com/repos/yavijava/yavijava,yavijava,yavijava/yavijava,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/yavijava_yavijava.tar.gz,14.3439
1960221,https://api.github.com/repos/deegree/deegree3,deegree3,deegree/deegree3,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/deegree_deegree3.tar.gz,654.531
1989677,https://api.github.com/repos/pentaho/pentaho-platform,pentaho-platform,pentaho/pentaho-platform,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/pentaho_pentaho-platform.tar.gz,221.482
20010953,https://api.github.com/repos/speedment/speedment,speedment,speedment/speedment,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/speedment_speedment.tar.gz,44.5952
20014106,https://api.github.com/repos/jpcsp/jpcsp,jpcsp,jpcsp/jpcsp,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jpcsp_jpcsp.tar.gz,353.147
200621,https://api.github.com/repos/thargor6/JWildfire,JWildfire,thargor6/JWildfire,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/thargor6_JWildfire.tar.gz,135.445
20232468,https://api.github.com/repos/LanternPowered/LanternServer,LanternServer,LanternPowered/LanternServer,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/LanternPowered_LanternServer.tar.gz,23.2262
20337473,https://api.github.com/repos/h2oai/h2o-3,h2o-3,h2oai/h2o-3,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/h2oai_h2o-3.tar.gz,580.668
20443401,https://api.github.com/repos/actframework/actframework,actframework,actframework/actframework,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/actframework_actframework.tar.gz,31.6369
20543557,https://api.github.com/repos/gama-platform/gama,gama,gama-platform/gama,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/gama-platform_gama.tar.gz,1033.11
20735136,https://api.github.com/repos/OSGP/Platform,Platform,OSGP/Platform,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/OSGP_Platform.tar.gz,38.3171
20773058,https://api.github.com/repos/scouter-project/scouter,scouter,scouter-project/scouter,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/scouter-project_scouter.tar.gz,205.787
20796,https://api.github.com/repos/hazelcast/hazelcast,hazelcast,hazelcast/hazelcast,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hazelcast_hazelcast.tar.gz,336.508
20839830,https://api.github.com/repos/zaproxy/zaproxy,zaproxy,zaproxy/zaproxy,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/zaproxy_zaproxy.tar.gz,212.234
20861541,https://api.github.com/repos/ZhaoX/jdk-1.7-annotated,jdk-1.7-annotated,ZhaoX/jdk-1.7-annotated,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ZhaoX_jdk-1.7-annotated.tar.gz,27.2321
20879781,https://api.github.com/repos/dbs-leipzig/gradoop,gradoop,dbs-leipzig/gradoop,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/dbs-leipzig_gradoop.tar.gz,263.283
20913988,https://api.github.com/repos/tracecompass/tracecompass,tracecompass,tracecompass/tracecompass,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/tracecompass_tracecompass.tar.gz,162.21
21117335,https://api.github.com/repos/linkedin/pinot,pinot,linkedin/pinot,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/linkedin_pinot.tar.gz,384.042
211937,https://api.github.com/repos/griffon/griffon,griffon,griffon/griffon,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/griffon_griffon.tar.gz,853.924
21300912,https://api.github.com/repos/ontopia/ontopia,ontopia,ontopia/ontopia,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ontopia_ontopia.tar.gz,114.392
21343,https://api.github.com/repos/jbosstm/narayana,narayana,jbosstm/narayana,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jbosstm_narayana.tar.gz,135.239
21386063,https://api.github.com/repos/mozilla/pluotsorbet,pluotsorbet,mozilla/pluotsorbet,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mozilla_pluotsorbet.tar.gz,48.352
214241,https://api.github.com/repos/eclipse/rap,rap,eclipse/rap,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_rap.tar.gz,121.339
21477070,https://api.github.com/repos/lucee/Lucee,Lucee,lucee/Lucee,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/lucee_Lucee.tar.gz,136.553
21536172,https://api.github.com/repos/JVoiceXML/JVoiceXML,JVoiceXML,JVoiceXML/JVoiceXML,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/JVoiceXML_JVoiceXML.tar.gz,506.185
21664988,https://api.github.com/repos/BowlerHatLLC/feathers-sdk,feathers-sdk,BowlerHatLLC/feathers-sdk,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/BowlerHatLLC_feathers-sdk.tar.gz,670.981
216915,https://api.github.com/repos/metapirate/LimeWire-Pirate-Edition,LimeWire-Pirate-Edition,metapirate/LimeWire-Pirate-Edition,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/metapirate_LimeWire-Pirate-Edition.tar.gz,212.768
21694287,https://api.github.com/repos/eclab/mason,mason,eclab/mason,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclab_mason.tar.gz,858.192
21713699,https://api.github.com/repos/kieker-monitoring/kieker,kieker,kieker-monitoring/kieker,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/kieker-monitoring_kieker.tar.gz,828.378
21729179,https://api.github.com/repos/harshalbenake/hbworkspace2-100,hbworkspace2-100,harshalbenake/hbworkspace2-100,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/harshalbenake_hbworkspace2-100.tar.gz,843.098
21917472,https://api.github.com/repos/android-rcs/rcsjta,rcsjta,android-rcs/rcsjta,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/android-rcs_rcsjta.tar.gz,185.761
22042237,https://api.github.com/repos/actorapp/actor-platform,actor-platform,actorapp/actor-platform,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/actorapp_actor-platform.tar.gz,316.074
22045790,https://api.github.com/repos/typetools/checker-framework,checker-framework,typetools/checker-framework,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/typetools_checker-framework.tar.gz,235.445
22049440,https://api.github.com/repos/inspire-software/yes-cart,yes-cart,inspire-software/yes-cart,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/inspire-software_yes-cart.tar.gz,735.353
22063582,https://api.github.com/repos/triplea-game/triplea,triplea,triplea-game/triplea,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/triplea-game_triplea.tar.gz,761.096
22065124,https://api.github.com/repos/matsim-org/matsim,matsim,matsim-org/matsim,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/matsim-org_matsim.tar.gz,1106.94
22067455,https://api.github.com/repos/openl-tablets/openl-tablets,openl-tablets,openl-tablets/openl-tablets,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/openl-tablets_openl-tablets.tar.gz,958.686
22069563,https://api.github.com/repos/apache/nifi,nifi,apache/nifi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_nifi.tar.gz,286.058
22084460,https://api.github.com/repos/findbugsproject/findbugs,findbugs,findbugsproject/findbugs,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/findbugsproject_findbugs.tar.gz,212.475
22094076,https://api.github.com/repos/OpenGamma/Strata,Strata,OpenGamma/Strata,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/OpenGamma_Strata.tar.gz,74.6477
2217716,https://api.github.com/repos/tulskiy/musique,musique,tulskiy/musique,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/tulskiy_musique.tar.gz,28.2032
22181752,https://api.github.com/repos/MJRLegends/ExtraPlanets,ExtraPlanets,MJRLegends/ExtraPlanets,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/MJRLegends_ExtraPlanets.tar.gz,59.1145
22200895,https://api.github.com/repos/AvailLang/Avail,Avail,AvailLang/Avail,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/AvailLang_Avail.tar.gz,98.0475
22210909,https://api.github.com/repos/apache/usergrid,usergrid,apache/usergrid,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_usergrid.tar.gz,443.045
2224336,https://api.github.com/repos/hernad/easyrec,easyrec,hernad/easyrec,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hernad_easyrec.tar.gz,15.7295
22346030,https://api.github.com/repos/Impro-Visor/Impro-Visor,Impro-Visor,Impro-Visor/Impro-Visor,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Impro-Visor_Impro-Visor.tar.gz,954.364
22349,https://api.github.com/repos/OneBusAway/onebusaway-application-modules,onebusaway-application-modules,OneBusAway/onebusaway-application-modules,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/OneBusAway_onebusaway-application-modules.tar.gz,114.751
22358,https://api.github.com/repos/jersey/jersey,jersey,jersey/jersey,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jersey_jersey.tar.gz,71.1736
2255746,https://api.github.com/repos/jMonkeyEngine/jmonkeyengine,jmonkeyengine,jMonkeyEngine/jmonkeyengine,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jMonkeyEngine_jmonkeyengine.tar.gz,1148.95
226771,https://api.github.com/repos/apache/karaf,karaf,apache/karaf,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_karaf.tar.gz,85.0709
22706590,https://api.github.com/repos/ujmp/universal-java-matrix-package,universal-java-matrix-package,ujmp/universal-java-matrix-package,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ujmp_universal-java-matrix-package.tar.gz,12.2551
22847,https://api.github.com/repos/getrailo/railo,railo,getrailo/railo,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/getrailo_railo.tar.gz,667.653
22920,https://api.github.com/repos/eclipse/jetty.project,jetty.project,eclipse/jetty.project,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_jetty.project.tar.gz,204.779
2297294,https://api.github.com/repos/madiator/HadoopUSC,HadoopUSC,madiator/HadoopUSC,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/madiator_HadoopUSC.tar.gz,99.683
2302110,https://api.github.com/repos/BuildCraft/BuildCraft,BuildCraft,BuildCraft/BuildCraft,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/BuildCraft_BuildCraft.tar.gz,94.8438
2308537,https://api.github.com/repos/RS485/LogisticsPipes-Dev,LogisticsPipes-Dev,RS485/LogisticsPipes-Dev,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/RS485_LogisticsPipes-Dev.tar.gz,30.3388
2336063,https://api.github.com/repos/apache/cayenne,cayenne,apache/cayenne,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_cayenne.tar.gz,70.1635
23375573,https://api.github.com/repos/GoMint/GoMint,GoMint,GoMint/GoMint,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/GoMint_GoMint.tar.gz,14.5213
23397225,https://api.github.com/repos/arianne/stendhal,stendhal,arianne/stendhal,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/arianne_stendhal.tar.gz,1212.4
23606261,https://api.github.com/repos/javaserverfaces/mojarra,mojarra,javaserverfaces/mojarra,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/javaserverfaces_mojarra.tar.gz,191.491
23676,https://api.github.com/repos/Unidata/IDV,IDV,Unidata/IDV,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Unidata_IDV.tar.gz,1463.17
23760154,https://api.github.com/repos/Richard-Rose/SubMicroTrading,SubMicroTrading,Richard-Rose/SubMicroTrading,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Richard-Rose_SubMicroTrading.tar.gz,16.0364
2409579,https://api.github.com/repos/apache/oodt,oodt,apache/oodt,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_oodt.tar.gz,360.223
2412436,https://api.github.com/repos/qhm123/POI-Android,POI-Android,qhm123/POI-Android,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/qhm123_POI-Android.tar.gz,50.0559
24132466,https://api.github.com/repos/google/binnavi,binnavi,google/binnavi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/google_binnavi.tar.gz,221.577
